"id","name","feat_no","pow","dice_attribute","effect_image","caption","condition","created_at","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
328,"白呪",62,1,"special","cutinmon033_00_skl00.swf","[攻撃:__CONDITION__]対戦パーティの誰かに__POW__ダメージ|古から白魔に受け継がれてきた強力な呪い。","LMS:W*4","2010-09-20 08:02:20 UTC","White Curse","Blanche Malédiction","백의 저주","白之诅咒","白之詛咒","White Curse","คำสาปขาว","[攻撃:__CONDITION__]Deal __POW__ damage to someone in your opponent's party. |A powerful curse inherited from an ancient white daemon.","[攻撃:__CONDITION__]__POW__ dégât(s) à l'un de vos adversaires.|Puissante malédiction des Mages Blancs, héritée des anciens temps.","[攻撃:__CONDITION__]상대의 파티 1인(랜덤)에게 __POW__의 데미지를 입힌다. |고대로부터 백마에 계승되어 온 강력한 저주. ","[攻撃:__CONDITION__]对对战队伍随机一人造成__POW__点伤害|自古以来白魔所不断继承着的强力诅咒。","[攻撃:__CONDITION__]對對戰隊伍隨機一人造成__POW__點傷害|自古以來白魔所不斷繼承著的強力詛咒。","[攻撃:__CONDITION__]Memberi __POW__ damage kepada seorang anggota tim musuh. Kutukan White Devil yang diwariskan dari jaman purba.","[攻撃:__CONDITION__]สร้างความเสียหายให้คนในปาร์ตี้__POW__แต้ม|คำสาปอันแข็งแกร่งที่สืบทอดกันมาจากปิศาจขาวโบราณ"
329,"白呪",62,1,"special","cutinmon033_01_skl00.swf","[攻撃:__CONDITION__]対戦パーティの誰かに__POW__ダメージ|古から白魔に受け継がれてきた強力な呪い。","LMS:W*3","2010-09-20 08:02:20 UTC","White Curse","Blanche Malédiction","백의 저주","白之诅咒","白之詛咒","White Curse","คำสาปขาว","[攻撃:__CONDITION__]Deal __POW__ damage to someone in your opponent's party. |A powerful curse inherited from an ancient white daemon.","[攻撃:__CONDITION__]__POW__ dégât(s) à l'un de vos adversaires.|Puissante malédiction des Mages Blancs, héritée des anciens temps.","[攻撃:__CONDITION__]상대의 파티 1인(랜덤)에게 __POW__의 데미지를 입힌다. |고대로부터 백마에 계승되어 온 강력한 저주. ","[攻撃:__CONDITION__]对对战队伍随机一人造成__POW__点伤害|自古以来白魔所不断继承着的强力诅咒。","[攻撃:__CONDITION__]對對戰隊伍隨機一人造成__POW__點傷害|自古以來白魔所不斷繼承著的強力詛咒。","[攻撃:__CONDITION__]Memberi __POW__ damage kepada seorang anggota tim musuh. Kutukan White Devil yang diwariskan dari jaman purba.","[攻撃:__CONDITION__]สร้างความเสียหายให้คนในปาร์ตี้__POW__แต้ม|คำสาปอันแข็งแกร่งที่สืบทอดกันมาจากปิศาจขาวโบราณ"
330,"白呪",62,1,"special","cutinmon033_02_skl00.swf","[攻撃:__CONDITION__]対戦パーティの誰かに__POW__ダメージ|古から白魔に受け継がれてきた強力な呪い。","LMS:W*2","2010-09-20 08:02:20 UTC","White Curse","Blanche Malédiction","백의 저주","白之诅咒","白之詛咒","White Curse","คำสาปขาว","[攻撃:__CONDITION__]Deal __POW__ damage to someone in your opponent's party. |A powerful curse inherited from an ancient white daemon.","[攻撃:__CONDITION__]__POW__ dégât(s) à l'un de vos adversaires.|Puissante malédiction des Mages Blancs, héritée des anciens temps.","[攻撃:__CONDITION__]상대의 파티 1인(랜덤)에게 __POW__의 데미지를 입힌다. |고대로부터 백마에 계승되어 온 강력한 저주. ","[攻撃:__CONDITION__]对对战队伍随机一人造成__POW__点伤害|自古以来白魔所不断继承着的强力诅咒。","[攻撃:__CONDITION__]對對戰隊伍隨機一人造成__POW__點傷害|自古以來白魔所不斷繼承著的強力詛咒。","[攻撃:__CONDITION__]Memberi __POW__ damage kepada seorang anggota tim musuh. Kutukan White Devil yang diwariskan dari jaman purba.","[攻撃:__CONDITION__]สร้างความเสียหายให้คนในปาร์ตี้__POW__แต้ม|คำสาปอันแข็งแกร่งที่สืบทอดกันมาจากปิศาจขาวโบราณ"
331,"白の障壁",63,1,,"cutinmon033_01_skl01.swf","[防御:__CONDITION__]受けるダメージを__POW__軽減する|不可視の障壁で攻撃を和らげる。","LMS:D3+","2010-09-20 08:02:20 UTC","White Wall","White Wall","백의 장벽","白之护墙","白之護牆","White Wall","กำแพงล้อมสีขาว","[防御:__CONDITION__]Damage you receive is reduced by __POW__ points. |An invisible barrier softens the enemy's attack.","[防御:__CONDITION__]Réduisez les dégâts que vous subissez à __POW__.|Un mur invisible vous protège de l'attaque de votre adversaire.","[防御:__CONDITION__]받는 데미지를 __POW__경감 한다. |눈으로 볼 수 없는 장벽으로 공격을 완화시킨다. ","[防御:__CONDITION__]减轻__POW__点所受到的伤害|以看不见的护壁缓和攻击。","[防御:__CONDITION__]減輕__POW__點所受到的傷害|以看不見的護壁緩和攻擊。","[防御:__CONDITION__]Mengurangi damase sebesar __POW__ poin. Dinding tak kasat mata yang mengurangi serangan.","[防御:__CONDITION__]ลดค่าความเสียหาย__POW__แต้ม|ลดแรงโจมตีด้วยกำแพงล่องหน"
332,"白の障壁",63,1,,"cutinmon033_02_skl01.swf","[防御:__CONDITION__]受けるダメージを__POW__軽減する|不可視の障壁で攻撃を和らげる。","LMS:D1+","2010-09-20 08:02:20 UTC","White Wall","White Wall","백의 장벽","白之护墙","白之護牆","White Wall","กำแพงล้อมสีขาว","[防御:__CONDITION__]Damage you receive is reduced by __POW__ points. |An invisible barrier softens the enemy's attack.","[防御:__CONDITION__]Réduisez les dégâts que vous subissez à __POW__.|Un mur invisible vous protège de l'attaque de votre adversaire.","[防御:__CONDITION__]받는 데미지를 __POW__경감 한다. |눈으로 볼 수 없는 장벽으로 공격을 완화시킨다. ","[防御:__CONDITION__]减轻__POW__点所受到的伤害|以看不见的护壁缓和攻击。","[防御:__CONDITION__]減輕__POW__點所受到的傷害|以看不見的護壁緩和攻擊。","[防御:__CONDITION__]Mengurangi damase sebesar __POW__ poin. Dinding tak kasat mata yang mengurangi serangan.","[防御:__CONDITION__]ลดค่าความเสียหาย__POW__แต้ม|ลดแรงโจมตีด้วยกำแพงล่องหน"
333,"氷結の翼",90,3,"special","cutinmon034_00_skl00.swf","[攻撃:__CONDITION__]相手を「ATK-__POW__」(3ターン)|対象の四肢を凍らせ動きを鈍らせる。","LMS:W*2","2010-09-20 08:02:20 UTC","Wings of Ice","Ailes de Glace","빙결의 날개","冰结之翼","冰結之翼","Wings of Ice","ปีกเยือกแข็ง","[防御:__CONDITION__]Make your opponent [ATK-__POW__](3 turns). |Freeze targets body to slow down.","[防御:__CONDITION__]Rendez votre adversaire.ATK - __POW__ (3 Tours).|Gelez vos ennemis pour les ralentir.","[攻撃:__CONDITION__]상대를 3턴 동안 [ATK-__POW__]의 피해를 준다. |대상의 사지를 얼려버려 움직임을 둔하게 한다. ","[攻撃:__CONDITION__]对战对手“ATK-__POW__”(3回合)|冻结对象的四肢，使其难以行动。","[攻撃:__CONDITION__]對戰對手「ATK-__POW__」(3回合)|凍結對象的四肢，使其難以行動。","[防御:__CONDITION__]Memberi musuh[ATK-__POW__](3 turn). Membekukan tubuh target guna melambatkan.","[攻撃:__CONDITION__]ทำให้ศัตรู [ATK-__POW__](3 เทิร์น)|แช่แข็งแขนขาของเป้าหมายทำให้เคลื่อนไหวช้าลง"
334,"氷結の翼",90,4,"special","cutinmon034_01_skl00.swf","[攻撃:__CONDITION__]相手を「ATK-__POW__」(3ターン)|対象の四肢を凍らせ動きを鈍らせる。","LMS:W*2","2010-09-20 08:02:20 UTC","Wings of Ice","Ailes de Glace","빙결의 날개","冰结之翼","冰結之翼","Wings of Ice","ปีกเยือกแข็ง","[防御:__CONDITION__]Make your opponent [ATK-__POW__](3 turns). |Freeze targets body to slow down.","[防御:__CONDITION__]Rendez votre adversaire.ATK - __POW__ (3 Tours).|Gelez vos ennemis pour les ralentir.","[攻撃:__CONDITION__]상대를 3턴 동안 [ATK-__POW__]의 피해를 준다. |대상의 사지를 얼려버려 움직임을 둔하게 한다. ","[攻撃:__CONDITION__]对战对手“ATK-__POW__”(3回合)|冻结对象的四肢，使其难以行动。","[攻撃:__CONDITION__]對戰對手「ATK-__POW__」(3回合)|凍結對象的四肢，使其難以行動。","[防御:__CONDITION__]Memberi musuh[ATK-__POW__](3 turn). Membekukan tubuh target guna melambatkan.","[攻撃:__CONDITION__]ทำให้ศัตรู [ATK-__POW__](3 เทิร์น)|แช่แข็งแขนขาของเป้าหมายทำให้เคลื่อนไหวช้าลง"
335,"氷結の翼",90,5,"special","cutinmon034_02_skl00.swf","[攻撃:__CONDITION__]相手を「ATK-__POW__」(3ターン)|対象の四肢を凍らせ動きを鈍らせる。","LMS:W*2","2010-09-20 08:02:20 UTC","Wings of the Ice","Ailes de Glace","빙결의 날개","冰结之翼","冰結之翼","Wings of Ice","ปีกเยือกแข็ง","[防御:__CONDITION__]Make your opponent [ATK-__POW__](3 turns). |Freeze targets body to slow down.","[防御:__CONDITION__]Rendez votre adversaire.ATK - __POW__ (3 Tours).|Gelez vos ennemis pour les ralentir.","[攻撃:__CONDITION__]상대를 3턴 동안 [ATK-__POW__]의 피해를 준다. |대상의 사지를 얼려버려 움직임을 둔하게 한다. ","[攻撃:__CONDITION__]对战对手“ATK-__POW__”(3回合)|冻结对象的四肢，使其难以行动。","[攻撃:__CONDITION__]對戰對手「ATK-__POW__」(3回合)|凍結對象的四肢，使其難以行動。","[防御:__CONDITION__]Memberi musuh[ATK-__POW__](3 turn). Membekukan tubuh target guna melambatkan.","[攻撃:__CONDITION__]ทำให้ศัตรู [ATK-__POW__](3 เทิร์น)|แช่แข็งแขนขาของเป้าหมายทำให้เคลื่อนไหวช้าลง"
336,"煉獄の翼",91,4,,"cutinmon034_01_skl01.swf","[防御:__CONDITION__]相手を「DEF-__POW__」(3ターン)|持続性のある痛打を与え、対象の耐久度を下げる。","LMS:W*2","2010-09-20 08:02:20 UTC","Wings of Purgatory","Ailes du Purgatoire","연옥의 날개","炼狱之翼","煉獄之翼","Wings of Purgatory","ปีกนรก","[攻撃:__CONDITION__]Make your opponent[DEF-__POW__](3 turns). |Continued pain will lowers durability of the target.","[攻撃:__CONDITION__]Rendez votre adversaire DEF - __POW__ (3 Tours).|Des douleurs ininterrompus feront diminuer l'endurance de votre cible.","[防御:__CONDITION__]상대를 3턴 동안 [DEF-__POW__]의 피해를 준다. |지속성이 있는 타격으로 대상의 내구도를 낮춘다. ","[防御:__CONDITION__]对战对手“DEF-__POW__”(3回合)|造成持续性的疼痛，使对象的耐久度下降。","[防御:__CONDITION__]對戰對手「DEF-__POW__」(3回合)|造成持續性的疼痛，使對象的耐久度下降。","[攻撃:__CONDITION__]Memberi musuh[DEF-__POW__](3 turn). Rasa sakit berkelanjutan akan menurunkan ketahanan target.","[防御:__CONDITION__]ทำให้ศัตรู [DEF-__POW__] (3 เทิร์น)|โจมตีอย่างรุนแรงแม่นยำ ทำให้พลังป้องกันของศัตรูลดลง"
337,"煉獄の翼",91,5,,"cutinmon034_02_skl01.swf","[防御:__CONDITION__]相手を「DEF-__POW__」(3ターン)|持続性のある痛打を与え、対象の耐久度を下げる。","LMS:W*2","2010-09-20 08:02:20 UTC","Wings of Purgatory","Ailes du Purgatoire","연옥의 날개","炼狱之翼","煉獄之翼","Wings of Purgatory","ปีกนรก","[攻撃:__CONDITION__]Make your opponent[DEF-__POW__](4 turns). |Continued pain will lowers durability of the target.","[攻撃:__CONDITION__]Rendez votre adversaire DEF - __POW__ (3 Tours).|Des douleurs ininterrompus feront diminuer l'endurance de votre cible.","[防御:__CONDITION__]상대를 3턴 동안 [DEF-__POW__]의 피해를 준다. |지속성이 있는 타격으로 대상의 내구도를 낮춘다. ","[防御:__CONDITION__]对战对手“DEF-__POW__”(3回合)|造成持续性的疼痛，使对象的耐久度下降。","[防御:__CONDITION__]對戰對手「DEF-__POW__」(3回合)|造成持續性的疼痛，使對象的耐久度下降。","[攻撃:__CONDITION__]Memberi musuh[DEF-__POW__](3 turn). Rasa sakit berkelanjutan akan menurunkan ketahanan target.","[防御:__CONDITION__]ทำให้ศัตรู [DEF-__POW__] (3 เทิร์น)|โจมตีอย่างรุนแรงแม่นยำ ทำให้พลังป้องกันของศัตรูลดลง"
338,"混沌の翼",92,1,,"cutinmon034_02_skl02.swf","[移動:__CONDITION__]相手を「MOV-__POW__」(3ターン)|不思議な力で時の流れを抑制する。","LMS:W*2","2010-09-20 08:02:20 UTC","Chaotic Wings","Ailes Chaotiques","혼돈의 날개","混沌之翼","混沌之翼","Wings of Chaos","ปิกแห่งความยุ่งเหยิง","[移動:__CONDITION__]Make your opponent [MOV-__POW__](3 turns). |Mysterious power controls the time.","[移動:__CONDITION__]Rendez votre adversaire MOV - __POW__ (3 Tours).|De mystérieux pouvoirs contrôlent le temps.","[移動:__CONDITION__]상대를 3턴 동안 [MOV-__POW__]의 피해를 준다. |불가사의한 힘으로 시간의 흐름을 억제한다. ","[移動:__CONDITION__]对战对手“MOV-__POW__”(3回合)|以不可思议的力量抑制时间的流动。","[移動:__CONDITION__]對戰對手「MOV-__POW__」(3回合)|以不可思議的力量抑制時間的流動。","[移動:__CONDITION__]Memberi musuh [MOV-__POW__](3 turn). Kekuatang misterius yang mengendalikan waktu.","[移動:__CONDITION__]ทำให้ศัตรู [MOV-__POW__] (3 เทิร์น)|ควบคุมเวลาด้วยพลังประหลาด"
339,"竜拳",1,6,"physical","cutinmon035_00_skl00.swf","[攻撃:__CONDITION__]ATK+__POW__|竜鱗によって硬化した拳から繰り出される一撃。","S:S3+","2010-09-20 08:02:20 UTC","Dragon Fist","Poing de Dragon","용권","龙拳","龍拳","Dragon Fist","หมัดมังกร","[攻撃:__CONDITION__]ATK+__POW__. |A robust punch from a scaled fist.","[攻撃:__CONDITION__]ATK + __POW__|Coup de poing recouvert de peau de Dragon.","[攻撃:__CONDITION__]ATK+__POW__ |용비늘에 의해 경화된 주먹에서 나오는 일격. ","[攻撃:__CONDITION__]ATK+__POW__|以因为龙鳞而硬化的拳头来使出的攻击。","[攻撃:__CONDITION__]ATK+__POW__|以因為龍鱗而硬化的拳頭來使出的攻擊。","[攻撃:__CONDITION__]ATK+__POW__. Pukulan yang dilapisi dengan kulit naga.","[攻撃:__CONDITION__]ATK+__POW__|โจมตีด้วยกำปั้นที่เสริมเกล็ดมังกรให้แข็งแกร่ง"
