"id","u_type","u_value","b_type","b_value","event_no","caption","image"
1332,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf"
1333,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf"
1334,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf"
1335,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf"
1336,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf"
1337,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf"
1338,3,4,4,1,0,"このカードは盾4・移動1として扱う","card_ev_160.swf"
1339,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1340,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1341,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1342,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1343,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1344,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1345,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1346,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1347,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1348,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1349,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1350,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1351,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1352,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1353,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1354,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1355,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1356,3,5,4,1,0,"このカードは盾5・移動1として扱う","card_ev_160.swf"
1357,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1358,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1359,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1360,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1361,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1362,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1363,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1364,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1365,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1366,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1367,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1368,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1369,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1370,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1371,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1372,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1373,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1374,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1375,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1376,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1377,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1378,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1379,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1380,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1381,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1382,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1383,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1384,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1385,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1386,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1387,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1388,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1389,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1390,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1391,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1392,5,1,3,1,0,"このカードは特殊1・盾1として扱う","card_ev_165.swf"
1393,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1394,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1395,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1396,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1397,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1398,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1399,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1400,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1401,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1402,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1403,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1404,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1405,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1406,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1407,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1408,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1409,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1410,5,2,3,2,0,"このカードは特殊2・盾2として扱う","card_ev_165.swf"
1411,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1412,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1413,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1414,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1415,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1416,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1417,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1418,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1419,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1420,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1421,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1422,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1423,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1424,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1425,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1426,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1427,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1428,5,3,3,3,0,"このカードは特殊3・盾3として扱う","card_ev_165.swf"
1429,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1430,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1431,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1432,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1433,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1434,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1435,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1436,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1437,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1438,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1439,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1440,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1441,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1442,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1443,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1444,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1445,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1446,6,1,0,1,6,"ヒットポイント１回復","card_ev_505.swf"
1447,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1448,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1449,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1450,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1451,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1452,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1453,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1454,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1455,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1456,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1457,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1458,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1459,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1460,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1461,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1462,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1463,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1464,6,1,0,1,6,"ヒットポイント１回復","card_ev_506.swf"
1465,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1466,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1467,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1468,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1469,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1470,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1471,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1472,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1473,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1474,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1475,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1476,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1477,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1478,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1479,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1480,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1481,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1482,6,1,0,1,16,"提出時にデッキからカードを1枚ドローし、自身の状態異常を回復","card_ev_521.swf"
1483,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1484,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1485,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1486,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1487,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1488,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1489,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1490,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1491,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1492,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1493,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1494,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1495,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1496,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1497,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1498,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1499,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1500,6,1,0,1,17,"提出時に相手のカードを1枚破棄し、対戦相手の状態異常を解除","card_ev_522.swf"
1501,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1502,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1503,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1504,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1505,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1506,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1507,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1508,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1509,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1510,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1511,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1512,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1513,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1514,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1515,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1516,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1517,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1518,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1519,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1520,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1521,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1522,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1523,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1524,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1525,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1526,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1527,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1528,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1529,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1530,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1531,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1532,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1533,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1534,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1535,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
1536,1,3,4,1,0,"このカードは剣3・移動1として扱う","card_ev_151.swf"
