"id","name","allocation_type","chara_card_id","weapon_card_id","equip_card_id","event_card_id","ai_rank","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai"
10266,"吸血鬼 ",0,1064,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Vampire","Vampire",,"吸血鬼","吸血鬼",,
10267,"高位吸血鬼 ",0,1065,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"Vampire Lord","Seigneur Vampire",,"吸血鬼领主","吸血鬼領主",,
10268,"吸血姫レミア",0,1066,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"Vampire Lamia","Vampire LAMIA",,"吸血姬蕾米雅","吸血姬蕾米雅",,
10269,"吸血鬼 高位吸血鬼 吸血姫レミア",1,"1~55:10266,56~90:10267,91~999:10268",,,,20,"Vampire, Vampire Lord, Vampire Lamia","Vampire, Seigneur Vampire, Vampire LAMIA",,"吸血鬼、吸血鬼领主、吸血姬蕾米雅","吸血鬼、吸血鬼領主、吸血姬蕾米雅",,
10270,"ドルイド ",0,20048,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Druid","Druide",,"德鲁伊","德魯伊",,
10271,"ドルイド ",0,20048,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"Druid","Druide",,"德鲁伊","德魯伊",,
10272,"ドルイド",0,20048,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"Druid","Druide",,"德鲁伊","德魯伊",,
10273,"ドルイド ドルイド ドルイド",1,"1~55:10270,56~90:10271,91~999:10272",,,,20,"Druid, Druid, Druid","Druide, Druide, Druide",,"德鲁伊、德鲁伊、德鲁伊","德魯伊、德魯伊、德魯伊",,
10274,"夜鬼 ",0,1070,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Nightgaunts","Ogre des Ténèbres",,"夜鬼","夜鬼",,
10275,"狂鬼 ",0,1071,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"Mad Daemon","Ogre Dément",,"狂鬼","狂鬼",,
10276,"月候鬼",0,1072,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"The Moon Duke","Duc de Lune",,"候月鬼","候月鬼",,
10277,"夜鬼 狂鬼 月候鬼",1,"1~55:10274,56~90:10275,91~999:10276",,,,20,"Nightgaunts, Mad Daemon, The Moon Duke","Ogre des Ténèbres, Ogre Dément, Duc de Lune",,"夜鬼、狂鬼、候月鬼","夜鬼、狂鬼、候月鬼",,
10278,"ウボスの爪 ",0,1082,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Ubos' Claw","Ongle d'Ubos",,"乌波斯之爪","烏波斯之爪",,
10279,"ウボスの髭 ",0,1083,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"Ubos' Beard","Scalp d'Ubos",,"乌波斯之鬚","烏波斯之鬚",,
10280,"ウボスの尾",0,1084,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"Ubos' Tentacle","Queue d'Ubos",,"乌波斯之尾","烏波斯之尾",,
10281,"ウボスの爪 ウボスの髭 ウボスの尾",1,"1~55:10278,56~90:10279,91~999:10280",,,,20,"Ubos' Claw, Ubos' Beard, Ubos' Tentacle","Ongle d'Ubos, Scalp d'Ubos, Queue d'Ubos",,"乌波斯之爪、乌波斯之鬚、乌波斯之尾","烏波斯之爪、烏波斯之鬚、烏波斯之尾",,
10282,"イービルアイ",0,1115,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Evil Eye","Evil Eye",,"邪恶之眼","邪惡之眼",,
10283,"ア・バオ・ア・クゥー",0,1116,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"Á Bao A Qu","A boa a qu",,"阿巴瓦空","阿巴瓦空",,
10284,"渦の観測者",0,1117,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"Chosen Eye","Oeil Elu",,"涡的观测者","渦的觀測者",,
10285,"イービルアイ ア・バオ・ア・クゥー 渦の観測者",1,"1~55:10282,56~90:10283,91~999:10284",,,,20,"Evil Eye, Á Bao A Qu, Chosen Eye","Evil Eye, A boa a qu, Oeil Elu",,"邪恶之眼、阿巴瓦空、涡的观测者","邪惡之眼、阿巴瓦空、渦的觀測者",,
10286,"餓鬼 ",0,1106,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Preta","Preta",,"饿鬼","餓鬼",,
10287,"魔鬼 ",0,1107,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"High Preta","Haute Preta",,"魔鬼","魔鬼",,
10288,"魔境候",0,1108,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"Preta Baron","Preta Supérieure",,"魔境侯","魔境侯",,
10289,"餓鬼 魔鬼 魔境候",1,"1~55:10286,56~90:10287,91~999:10288",,,,20,"Preta, High Preta, Preta Baron","Preta, Haute Preta, Preta Supérieure",,"饿鬼、魔鬼、魔境侯","餓鬼、魔鬼、魔境侯",,
10290,"死の歯車 ",0,1112,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Gear of Death","Roue de la Mort",,"死之齿轮","死之齒輪",,
10291,"絶望の歯車 ",0,1113,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"Gear of Despair","Roue du Désespoir",,"绝望齿轮","絕望齒輪",,
10292,"悪夢の歯車",0,1114,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"Typhon","Typhon",,"恶梦齿轮","惡夢齒輪",,
10293,"死の歯車 絶望の歯車 悪夢の歯車",1,"1~55:10290,56~90:10291,91~999:10292",,,,20,"Gear of Death, Gear of Despair, Typhon","Roue de la Mort, Roue du Désespoir, Typhon",,"死之齿轮、绝望齿轮、恶梦齿轮","死之齒輪、絕望齒輪、惡夢齒輪",,
10294,"虚無 ",0,1121,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Zero","Zéro",,"虚无","虛無",,
10295,"虚像 ",0,1122,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"Virtual","Virtual",,"虚像","虛像",,
10296,"虚神",0,1123,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"Vanity","Vanité",,"虚神","虛神",,
10297,"虚無 虚像 虚神",1,"1~55:10294,56~90:10295,91~999:10296",,,,20,"Zero, Virtual, Vanity","Zéro, Virtual, Vanité",,"虚无、虚像、虚神","虛無、虛像、虛神",,
10298,"パンプキング・G ",0,20049,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Pampking Ghost","Citrouille Fantôme",,"南瓜王·G","南瓜王·G",,
10299,"パンプキング・P ",0,20050,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,"Pampking Phantom","Citrouille Revenante",,"南瓜王·P","南瓜王·P",,
10300,"パンプキング・S",0,20051,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,"Pampking Specter","Spectre de Citrouille",,"南瓜王·S","南瓜王·S",,
10301,"パンプキング・G パンプキング・P パンプキング・S",1,"1~55:10298,56~90:10299,91~999:10300",,,,20,"Pampking Ghost, Pampking Phantom, Pampking Specter","Citrouille Fantôme, Citrouille Revenante, Spectre de Citrouille",,"南瓜王·G、南瓜王·P、南瓜王·S","南瓜王·G、南瓜王·P、南瓜王·S",,
10302,"クランプス2015",0,20052,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Krampus (2015)","Crumps (2015)",,"羊角兽2015","羊角獸2015",,
10303,"エヴァリスト",0,20053,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Evarist","Evarist",,"艾伯李斯特","艾伯李斯特",,
10304,"グリュンワルド",0,20054,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10305,"アベル",0,20055,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Abel","Abel",,"阿贝尔","阿貝爾",,
10306,"リーズ",0,20056,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Riesz","Riesz",,"里斯","里斯",,
10307,"ディノ",0,20057,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Dino","Dino",,"迪诺","迪諾",,
10308,"イデリハ",0,20058,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Ideriha","Ideriha",,"出叶","出葉",,
10309,"アイザック",0,20059,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Izac","Isaac",,"艾依查库","艾依查庫",,
10310,"ブレイズ",0,20060,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Blaise","Blaise",,"布列依斯","布列依斯",,
10311,"グリュンワルド",0,20070,0,0,,20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10312,"グリュンワルド",0,20071,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10313,"グリュンワルド",0,20072,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10314,"タイレル",0,20073,0,0,,20,"Tyrrell","Tyrrell",,"泰瑞尔","泰瑞爾",,
10315,"タイレル",0,20074,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Tyrrell","Tyrrell",,"泰瑞尔","泰瑞爾",,
10316,"タイレル",0,20075,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,"Tyrrell","Tyrrell",,"泰瑞尔","泰瑞爾",,
10317,"ヴィルヘルム",0,20076,0,0,,20,"Wilhelm","Wilhelm",,"威廉","威廉",,
10318,"ヴィルヘルム",0,20077,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Wilhelm","Wilhelm",,"威廉","威廉",,
10319,"ヴィルヘルム",0,20078,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,"Wilhelm","Wilhelm",,"威廉","威廉",,
10320,"影斬り森の夢魔 ",0,1040,0,0,,20,"Lilit","Lilit le Coupeur",,"斩影梦魔","斬影夢魔",,
10321,"黄昏の夢魔 ",0,1041,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Dusk Lilit","Lilit Crépusculaire",,"黄昏梦魔","黃昏夢魔",,
10322,"常闇の夢魔",0,1042,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,"Lilit of Darkness","Lilit Obscur",,"永夜梦魔","永夜夢魔",,
10323,"グリュンワルド",0,20061,0,0,,20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10324,"グリュンワルド",0,20062,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10325,"グリュンワルド",0,20063,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10326,"タイレル",0,20064,0,0,,20,"Tyrrell","Tyrrell",,"泰瑞尔","泰瑞爾",,
10327,"タイレル",0,20065,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Tyrrell","Tyrrell",,"泰瑞尔","泰瑞爾",,
10328,"タイレル",0,20066,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,"Tyrrell","Tyrrell",,"泰瑞尔","泰瑞爾",,
10329,"ヴィルヘルム",0,20067,0,0,,20,"Wilhelm","Wilhelm",,"威廉","威廉",,
10330,"ヴィルヘルム",0,20068,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Wilhelm","Wilhelm",,"威廉","威廉",,
10331,"ヴィルヘルム",0,20069,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,"Wilhelm","Wilhelm",,"威廉","威廉",,
10332,"グリュンワルド",1,"1~55:10311,56~90:10312,91~999:10313",,,,20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10333,"タイレル",1,"1~55:10314,56~90:10315,91~999:10316",,,,20,"Tyrrell","Tyrrell",,"泰瑞尔","泰瑞爾",,
10334,"ヴィルヘルム",1,"1~55:10317,56~90:10318,91~999:10319",,,,20,"Wilhelm","Wilhelm",,"威廉","威廉",,
10335,"影斬り森の夢魔 ",1,"1~55:10320,56~90:10321,91~999:10322",,,,20,"Lilit","Lilit le Coupeur",,"斩影梦魔","斬影夢魔",,
10336,"グリュンワルド",1,"1~55:10323,56~90:10324,91~999:10325",,,,20,"Grunwald","Grunwald",,"古鲁瓦尔多","古魯瓦爾多",,
10337,"タイレル",1,"1~55:10326,56~90:10327,91~999:10328",,,,20,"Tyrrell","Tyrrell",,"泰瑞尔","泰瑞爾",,
10338,"ヴィルヘルム",1,"1~55:10329,56~90:10330,91~999:10331",,,,20,"Wilhelm","Wilhelm",,"威廉","威廉",,
10339,"ノイクロームL5",0,20079,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Noichrome L5","Noichrome L5",,"诺伊库洛姆L5","諾伊庫洛姆L5",,
10340,"シラーリーL5",0,20080,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Schillerlee L5","Schillerlee L5",,"希拉莉L5","希拉莉L5",,
10341,"アリステリアL5",0,20081,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Astéria L5","Astéria L5",,"艾莉丝泰莉雅L5","艾莉絲泰莉雅L5",,
10342,"アリアーヌL5",0,20082,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Ariane L5","Ariane L5",,"艾莉亚娜L5","艾莉亞娜L5",,
10343,"ポレットL5",0,20083,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Paulette L5","Paulette L5",,"波蕾特L5","波蕾特L5",,
10344,"ベロニカL5",0,20084,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Veronica L5","Véronica L5",,"维若妮卡L5","維若妮卡L5",,
10345,"橙の小道",0,"1010+1010",0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"橙色小径","橙色小徑",,
10346,"橙の小道",0,"1011+1011",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"橙色小径","橙色小徑",,
10347,"橙の小道",0,"1012+1012",0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"橙色小径","橙色小徑",,
10348,"橙の小道",1,"1~55:10345,56~90:10346,91~999:10347",,,,20,,,,"橙色小径","橙色小徑",,
10349,"水面の空",0,"1016+1016",0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"水面之空","水面之空",,
10350,"水面の空",0,"1017+1017",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"水面之空","水面之空",,
10351,"水面の空",0,"1018+1018",0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"水面之空","水面之空",,
10352,"水面の空",1,"1~55:10349,56~90:10350,91~999:10351",,,,20,,,,"水面之空","水面之空",,
10353,"炎天の草原",0,"1037+1038",0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"炎天草原","炎天草原",,
10354,"炎天の草原",0,"1038+1039",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"炎天草原","炎天草原",,
10355,"炎天の草原",0,"1039+1039",0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"炎天草原","炎天草原",,
10356,"炎天の草原",1,"1~55:10353,56~90:10354,91~999:10355",,,,20,,,,"炎天草原","炎天草原",,
10357,"透明な森林",0,20019,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"透明森林","透明森林",,
10358,"透明な森林",0,"20019+20019",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"透明森林","透明森林",,
10359,"透明な森林",0,"20019+20019+20019",0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"透明森林","透明森林",,
10360,"透明な森林",1,"1~55:10357,56~90:10358,91~999:10359",,,,20,,,,"透明森林","透明森林",,
10361,"露草の丘",0,20085,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"露草之丘","透明森林",,
10362,"露草の丘",0,20086,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"露草之丘","露草之丘",,
10363,"露草の丘",0,20087,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"露草之丘","露草之丘",,
10364,"露草の丘",1,"1~55:10361,56~90:10362,91~999:10363",,,,20,,,,"露草之丘","露草之丘",,
10365,"澆薄の平原",0,"1016+1016",0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"通过浇薄的平原","通過澆薄的平原",,
10366,"澆薄の平原",0,"1017+1017",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"通过浇薄的平原","通過澆薄的平原",,
10367,"澆薄の平原",0,"1018+1018",0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"通过浇薄的平原","通過澆薄的平原",,
10368,"澆薄の平原",1,"1~55:10365,56~90:10366,91~999:10367",,,,20,,,,"通过浇薄的平原","通過澆薄的平原",,
10369,"憤激の荒野",0,"1049+1049",0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"激愤的荒野","激憤的荒野",,
10370,"憤激の荒野",0,"1050+1050",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"激愤的荒野","激憤的荒野",,
10371,"憤激の荒野",0,"1051+1051",0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"激愤的荒野","激憤的荒野",,
10372,"憤激の荒野",1,"1~55:10369,56~90:10370,91~999:10371",,,,20,,,,"激愤的荒野","激憤的荒野",,
10373,"烙血の森",0,"1088+1089",0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"烙血之森","烙血之森",,
10374,"烙血の森",0,"1090+1091",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"烙血之森","烙血之森",,
10375,"烙血の森",0,"1091+1091",0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"烙血之森","烙血之森",,
10376,"烙血の森",1,"1~55:10373,56~90:10374,91~999:10375",,,,20,,,,"烙血之森","烙血之森",,
10377,"暁鐘鳴る谷",0,"1121+1122",0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"晓钟鸣之谷","曉鐘鳴之谷",,
10378,"暁鐘鳴る谷",0,"1122+1123",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"晓钟鸣之谷","曉鐘鳴之谷",,
10379,"暁鐘鳴る谷",0,"1123+1123",0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"晓钟鸣之谷","曉鐘鳴之谷",,
10380,"暁鐘鳴る谷",1,"1~55:10377,56~90:10378,91~999:10379",,,,20,,,,"晓钟鸣之谷","曉鐘鳴之谷",,
10381,"補綴の地平",0,20089,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"补缀的地平","補綴的地平",,
10382,"補綴の地平",0,20090,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"补缀的地平","補綴的地平",,
10383,"補綴の地平",0,20091,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"补缀的地平","補綴的地平",,
10384,"補綴の地平",1,"1~55:10381,56~90:10382,91~999:10383",,,,20,,,,"补缀的地平","補綴的地平",,
10385,"凶鳥",0,20097,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,,,,"凶鸟","凶鳥",,
10386,"凶鳥",0,20098,0,0,"3/3/3/3/3/3/11/11/11/11/11/11/22/22/22/42/42/42",20,,,,"凶鸟","凶鳥",,
10387,"凶鳥",0,20099,0,0,"3/3/3/4/5/6/11/11/11/12/13/14/24/24/35/35/45/45",20,,,,"凶鸟","凶鳥",,
10388,"マルグリッド",0,20100,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Marguerite","Marguerite",,"玛格莉特","瑪格莉特",,
10389,"レッドグレイヴ",0,20101,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Redgrave","Redgrave",,"蕾格烈芙","蕾格烈芙",,
10390,"ステイシア",0,20102,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Stacia","Stacia",,"史塔夏","史塔夏",,
10391,"C.C.",0,20103,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"C.C.","C.C.",,"C.C.","C.C.",,
10392,"ジェミー",0,20104,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Jamie","Jamie",,"洁米","潔米",,
10393,"マリネラ",0,20105,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Marinella",,,"玛丽妮菈","瑪麗妮菈",,
10394,"レオン",0,20106,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Leon","Léon",,"利恩","利恩",,
10395,"アーチボルト",0,20107,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Archibald","Archibald",,"阿奇波尔多","阿奇波爾多",,
10396,"コッブ",0,20108,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Cobb","Cobb",,"柯布","柯布",,
10397,"ラウル",0,20109,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Raul","Raoul",,"劳尔","勞爾",,
10398,"セルファース",0,20110,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Servaas","Servaas",,"瑟法斯","瑟法斯",,
10399,"リカルド",0,20111,0,0,"2/2/2/2/2/2/10/10/10/10/10/10/17/17/17/17/17/17/17",20,"Ricardo",,,"里卡多","里卡多",,
10400,"グリュンワルドの影　哄笑の平原　コスト1-55",0,20112,0,0,,20,,,,"古鲁瓦尔多的影子/哄笑的平原/COST1-55","古魯瓦爾多的影子/哄笑的平原/COST1-55",,
10401,"グリュンワルドの影　哄笑の平原　コスト56-90",0,20113,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,,,,"古鲁瓦尔多的影子/哄笑的平原/COST56-90","古魯瓦爾多的影子/哄笑的平原/COST56-90",,
10402,"グリュンワルドの影　哄笑の平原　コスト91以上",0,20114,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,,,,"古鲁瓦尔多的影子/哄笑的平原/COST91以上","古魯瓦爾多的影子/哄笑的平原/COST91以上",,
10403,"グリュンワルドの影　黒衣の城　コスト1-55",0,20115,0,0,,20,,,,"古鲁瓦尔多的影子/黑衣之城/COST1-55","古魯瓦爾多的影子/黑衣之城/COST1-55",,
10404,"グリュンワルドの影　黒衣の城　コスト56-90",0,20116,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,,,,"古鲁瓦尔多的影子/黑衣之城/COST56-90","古魯瓦爾多的影子/黑衣之城/COST56-90",,
10405,"グリュンワルドの影　黒衣の城　コスト91以上",0,20117,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,,,,"古鲁瓦尔多的影子/黑衣之城/COST91以上","古魯瓦爾多的影子/黑衣之城/COST91以上",,
10406,"シェリの影　哄笑の平原　コスト1-55",0,20118,0,0,,20,,,,"雪莉的影子/哄笑的平原/COST1-55","雪莉的影子/哄笑的平原/COST1-55",,
10407,"シェリの影　哄笑の平原　コスト56-90",0,20119,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,,,,"雪莉的影子/哄笑的平原/COST56-90","雪莉的影子/哄笑的平原/COST56-90",,
10408,"シェリの影　哄笑の平原　コスト91以上",0,20120,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,,,,"雪莉的影子/哄笑的平原/COST91以上","雪莉的影子/哄笑的平原/COST91以上",,
10409,"シェリの影　黒衣の城　コスト1-55",0,20121,0,0,,20,,,,"雪莉的影子/黑衣之城/COST1-55","雪莉的影子/黑衣之城/COST1-55",,
10410,"シェリの影　黒衣の城　コスト56-90",0,20122,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,,,,"雪莉的影子/黑衣之城/COST56-90","雪莉的影子/黑衣之城/COST56-90",,
10411,"シェリの影　黒衣の城　コスト91以上",0,20123,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,,,,"雪莉的影子/黑衣之城/COST91以上","雪莉的影子/黑衣之城/COST91以上",,
10412,"フリードリヒの影　哄笑の平原　コスト1-55",0,20124,0,0,,20,,,,"弗雷特里西的影子/哄笑的平原/COST1-55","弗雷特里西的影子/哄笑的平原/COST1-55",,
10413,"フリードリヒの影　哄笑の平原　コスト56-90",0,20125,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,,,,"弗雷特里西的影子/哄笑的平原/COST56-90","弗雷特里西的影子/哄笑的平原/COST56-90",,
10414,"フリードリヒの影　哄笑の平原　コスト91以上",0,20126,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/23/23/23/24/24/24",20,,,,"弗雷特里西的影子/哄笑的平原/COST91以上","弗雷特里西的影子/哄笑的平原/COST91以上",,
10415,"フリードリヒの影　黒衣の城　コスト1-55",0,20127,0,0,,20,,,,"弗雷特里西的影子/黑衣之城/COST1-55","弗雷特里西的影子/黑衣之城/COST1-55",,
