"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
1908,"☆月光の草原2",1902,20032,0,3,"山羊の泣き声が木霊する草原","☆Moonlit Prairie 2","☆Prairie du clair de lune 2","Lv2☆달빛 초원","☆月光草原2","☆月光草原2","☆Moonlight Grassland Lv2","☆ทุ่งแสงจันทร์2","A grassland which echoes with the cries of goats.","Prairie où voix criantes de l'écho de la volonté de mouton","염소의 울음소리가 메아리치는 초원","山羊哭泣之声在草原回响","回響著山羊哭泣聲的草原","Rerumputan di mana dapat terdengar gaung suara tangisan domba.","ทุ่งที่มีเสียงร้องโหยหวนของแพะภูเขาดังกังวาน"
1909,"☆月光の草原3",1903,20023,0,3,"山羊の泣き声が木霊する草原","☆Moonlit Prairie 3","☆Prairie du clair de lune 3","Lv3☆달빛 초원","☆月光草原3","☆月光草原3","☆Moonlight Grassland Lv3","☆ทุ่งแสงจันทร์3","A grassland which echoes with the cries of goats.","Prairie où voix criantes de l'écho de la volonté de mouton","염소의 울음소리가 메아리치는 초원","山羊哭泣之声在草原回响","回響著山羊哭泣聲的草原","Rerumputan di mana dapat terdengar gaung suara tangisan domba.","ทุ่งที่มีเสียงร้องโหยหวนของแพะภูเขาดังกังวาน"
1910,"★月光の草原1",1901,1055,0,3,"山羊の泣き声が木霊する草原","★Moonlit Prairie 1","★Prairie du clair de lune 1","Lv1★달빛 초원","★月光草原1","★月光草原1","★Moonlight Grassland Lv1","★ทุ่งแสงจันทร์1","A grassland which echoes with the cries of goats.","Prairie où voix criantes de l'écho de la volonté de mouton","염소의 울음소리가 메아리치는 초원","山羊哭泣之声在草原回响","回響著山羊哭泣聲的草原","Rerumputan di mana dapat terdengar gaung suara tangisan domba.","ทุ่งที่มีเสียงร้องโหยหวนของแพะภูเขาดังกังวาน"
1911,"★月光の草原2",1902,1056,0,3,"山羊の泣き声が木霊する草原","★Moonlit Prairie 2","★Prairie du clair de lune 2","Lv2★달빛 초원","★月光草原2","★月光草原2","★Moonlight Grassland Lv2","★ทุ่งแสงจันทร์2","A grassland which echoes with the cries of goats.","Prairie où voix criantes de l'écho de la volonté de mouton","염소의 울음소리가 메아리치는 초원","山羊哭泣之声在草原回响","回響著山羊哭泣聲的草原","Rerumputan di mana dapat terdengar gaung suara tangisan domba.","ทุ่งที่มีเสียงร้องโหยหวนของแพะภูเขาดังกังวาน"
1912,"★月光の草原3",1903,1057,0,3,"山羊の泣き声が木霊する草原","★Moonlit Prairie 3","★Prairie du clair de lune 3","Lv3★달빛 초원","★月光草原3","★月光草原3","★Moonlight Grassland Lv3","★ทุ่งแสงจันทร์3","A grassland which echoes with the cries of goats.","Prairie où voix criantes de l'écho de la volonté de mouton","염소의 울음소리가 메아리치는 초원","山羊哭泣之声在草原回响","回響著山羊哭泣聲的草原","Rerumputan di mana dapat terdengar gaung suara tangisan domba.","ทุ่งที่มีเสียงร้องโหยหวนของแพะภูเขาดังกังวาน"
2001,"瑪瑙の森1",2001,0,0,1,"天然の瑪瑙で出来た神秘的な森","Forest of Agate 1","Forêt d'Agate 1","Lv1마노의 숲","玛瑙之森1","瑪瑙森林1","Forest of Agate Lv1","ป่าหินโมรา1","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2002,"瑪瑙の森2",2002,0,0,1,"天然の瑪瑙で出来た神秘的な森","Forest of Agate 2","Forêt d'Agate 2","Lv2마노의 숲","玛瑙之森2","瑪瑙森林2","Forest of Agate Lv2","ป่าหินโมรา2","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2003,"瑪瑙の森3",2003,0,0,1,"天然の瑪瑙で出来た神秘的な森","Forest of Agate 3","Forêt d'Agate 3","Lv3마노의 숲","玛瑙之森3","瑪瑙森林3","Forest of Agate Lv3","ป่าหินโมรา3","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2004,"瑪瑙の森1",2001,50001,0,1,"天然の瑪瑙で出来た神秘的な森","Forest of Agate 1","Forêt d'Agate 1","Lv1마노의 숲","玛瑙之森1","瑪瑙森林1","Forest of Agate Lv1","ป่าหินโมรา1","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2005,"瑪瑙の森2",2002,50002,0,1,"天然の瑪瑙で出来た神秘的な森","Forest of Agate 2","Forêt d'Agate 2","Lv2마노의 숲","玛瑙之森2","瑪瑙森林2","Forest of Agate Lv2","ป่าหินโมรา2","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2006,"瑪瑙の森3",2003,50003,0,1,"天然の瑪瑙で出来た神秘的な森","Forest of Agate 3","Forêt d'Agate 3","Lv3마노의 숲","玛瑙之森3","瑪瑙森林3","Forest of Agate Lv3","ป่าหินโมรา3","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2007,"☆瑪瑙の森1",2001,20018,0,1,"天然の瑪瑙で出来た神秘的な森","☆Forest of Agate 1","☆Forêt d'Agate 1","Lv1☆마노의 숲","☆玛瑙之森1","☆瑪瑙森林1","☆Forest of Agate Lv1","☆ป่าหินโมรา1","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2008,"☆瑪瑙の森2",2002,20019,0,1,"天然の瑪瑙で出来た神秘的な森","☆Forest of Agate 2","☆Forêt d'Agate 2","Lv2☆마노의 숲","☆玛瑙之森2","☆瑪瑙森林2","☆Forest of Agate Lv2","☆ป่าหินโมรา2","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2009,"☆瑪瑙の森3",2003,20020,0,1,"天然の瑪瑙で出来た神秘的な森","☆Forest of Agate 3","☆Forêt d'Agate 3","Lv3☆마노의 숲","☆玛瑙之森3","☆瑪瑙森林3","☆Forest of Agate Lv3","☆ป่าหินโมรา3","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2010,"★瑪瑙の森1",2001,1058,0,1,"天然の瑪瑙で出来た神秘的な森","★Forest of Agate 1","★Forêt d'Agate 1","Lv1★마노의 숲","★玛瑙之森1","★瑪瑙森林1","★Forest of Agate Lv1","★ป่าหินโมรา1","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2011,"★瑪瑙の森2",2002,1059,0,1,"天然の瑪瑙で出来た神秘的な森","★Forest of Agate 2","★Forêt d'Agate 2","Lv2★마노의 숲","★玛瑙之森2","★瑪瑙森林2","★Forest of Agate Lv2","★ป่าหินโมรา2","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2012,"★瑪瑙の森3",2003,1060,0,1,"天然の瑪瑙で出来た神秘的な森","★Forest of Agate 3","★Forêt d'Agate 3","Lv3★마노의 숲","★玛瑙之森3","★瑪瑙森林3","★Forest of Agate Lv3","★ป่าหินโมรา3","A mysterious forest composed of natural agate.","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2101,"闇黒街1",2101,0,0,8,"現世の裂け目を覗くことができる呪われた街","Dark Town 1","Ville d'Obscurité 1","Lv1암흑가","暗黑之街1","闇黑街1","Town of Darkness Lv1","เมืองแห่งความมืด1","A cursed town where one can peer through a tear in the fabric of the world.","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","可以窥视到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2102,"闇黒街2",2102,0,0,8,"現世の裂け目を覗くことができる呪われた街","Dark Town 2","Ville d'Obscurité 2","Lv2암흑가","暗黑之街2","闇黑街2","Town of Darkness Lv2","เมืองแห่งความมืด2","A cursed town where one can peer through a tear in the fabric of the world.","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","可以窥视到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
