"id","prf_type","name","caption","rarity","level","ttl","core_monster_id","quest_map_id","group_id","treasure_level","stage","finder_start_point","member_limit","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
2051,1,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,5,201,2051,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2052,1,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,6,202,2047,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2053,1,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,7,203,2048,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2054,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,1,201,2054,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2055,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,2,201,2055,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2056,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,3,201,2056,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2057,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,4,201,2057,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2058,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,5,201,2058,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2059,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,6,202,2054,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2060,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,7,203,2055,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2061,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,1,200,2061,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2062,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,2,200,2062,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2063,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,3,200,2063,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2064,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,4,200,2064,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2065,2,"霊亀","雪山を背負った甲羅の巨獣",1,1,12,40037,5,200,2065,3,15000,9999,"The Omen","Omen",,"灵龟","靈龜",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
2066,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,6,204,2066,3,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2067,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,7,204,2067,4,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2068,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,8,204,2068,3,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2069,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,9,204,2069,3,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2070,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,10,204,2070,3,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2071,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,6,204,2071,3,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2072,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,7,204,2072,4,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2073,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,8,204,2073,3,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2074,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,9,204,2074,3,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2075,1,"W.M.プリンセス","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：30人",1,1,12,40041,10,204,2075,3,4500,30,"W.M. Pricess","W.M. Princess",,"W.M.公主","W.M.公主",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 30","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 30 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：30人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：30人",,
2076,2,"黒死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：30人",1,1,6,40108,1,205,2076,1,10500,30,"The Black Death","La mort Noire",,"黑死兽","黑死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 30","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 30 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：30人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：30人",,
2077,2,"黒死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：30人",1,1,6,40108,2,205,2077,2,10500,30,"The Black Death","La mort Noire",,"黑死兽","黑死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 30","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 30 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：30人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：30人",,
2078,2,"黒死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：30人",1,1,6,40108,3,205,2078,3,10500,30,"The Black Death","La mort Noire",,"黑死兽","黑死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 30","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 30 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：30人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：30人",,
2079,2,"黒死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：30人",1,1,6,40108,4,205,2079,4,10500,30,"The Black Death","La mort Noire",,"黑死兽","黑死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 30","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 30 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：30人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：30人",,
2080,2,"黒死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：30人",1,1,6,40108,5,205,2080,5,10500,30,"The Black Death","La mort Noire",,"黑死兽","黑死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 30","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 30 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：30人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：30人",,
2081,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40114,6,205,2081,1,3600,30,"The Slayer","Celui qui abat",,"屠杀者","屠殺者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 30","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 30 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：30人","啃食世界的大妖蛆。朋友以外的參戰人數上限：30人",,
2082,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40114,7,205,2082,2,3600,30,"The Slayer","Celui qui abat",,"屠杀者","屠殺者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 30","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 30 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：30人","啃食世界的大妖蛆。朋友以外的參戰人數上限：30人",,
2083,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40114,8,205,2083,3,3600,30,"The Slayer","Celui qui abat",,"屠杀者","屠殺者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 30","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 30 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：30人","啃食世界的大妖蛆。朋友以外的參戰人數上限：30人",,
2084,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40114,9,205,2084,4,3600,30,"The Slayer","Celui qui abat",,"屠杀者","屠殺者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 30","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 30 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：30人","啃食世界的大妖蛆。朋友以外的參戰人數上限：30人",,
2085,2,"屠るもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：30人",1,1,6,40114,10,205,2085,5,3600,30,"The Slayer","Celui qui abat",,"屠杀者","屠殺者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 30","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 30 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：30人","啃食世界的大妖蛆。朋友以外的參戰人數上限：30人",,
