"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
2012,"★瑪瑙の森3",2003,1060,0,1,"天然の瑪瑙で出来た神秘的な森","★Forest of Agate 3","★Forêt d'Agate 3","Lv3★마노의 숲","★玛瑙森林3","★瑪瑙森林3","★Forest of Agate Lv3","★ป่าหินโมรา3","A mysterious forest made by agate","Une forêt mystérieuse faite par agate","천연 마노로 만들어진 신비한 숲","以天然玛瑙形成的神秘森林","以天然瑪瑙形成的神秘森林","Hutan misterius yang dibuat oleh Agate.","ป่าลี้ลับที่เกิดจากหินโมราตามธรรมชาติ"
2101,"闇黒街1",2101,0,0,8,"現世の裂け目を覗くことができる呪われた街","Town of Darkness 1","Ville d'Obscurité 1","Lv1암흑가","暗黑街1","闇黑街1","Town of Darkness Lv1","นครแห่งความมืดLv1","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2102,"闇黒街2",2102,0,0,8,"現世の裂け目を覗くことができる呪われた街","Town of Darkness 2","Ville d'Obscurité 2","Lv2암흑가","暗黑街2","闇黑街2","Town of Darkness Lv2","นครแห่งความมืดLv2","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2103,"闇黒街3",2103,0,0,8,"現世の裂け目を覗くことができる呪われた街","Town of Darkness 3","Ville d'Obscurité 3","Lv3암흑가","暗黑街3","闇黑街3","Town of Darkness Lv3","นครแห่งความมืดLv3","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2104,"闇黒街1",2101,50001,0,8,"現世の裂け目を覗くことができる呪われた街","Town of Darkness 1","Ville d'Obscurité 1","Lv1암흑가","暗黑街1","闇黑街1","Town of Darkness Lv1","นครแห่งความมืดLv1","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2105,"闇黒街2",2102,50002,0,8,"現世の裂け目を覗くことができる呪われた街","Town of Darkness 2","Ville d'Obscurité 2","Lv2암흑가","暗黑街2","闇黑街2","Town of Darkness Lv2","นครแห่งความมืดLv2","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2106,"闇黒街3",2103,50003,0,8,"現世の裂け目を覗くことができる呪われた街","Town of Darkness 3","Ville d'Obscurité 3","Lv3암흑가","暗黑街3","闇黑街3","Town of Darkness Lv3","นครแห่งความมืดLv3","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2107,"☆闇黒街1",2101,20002,0,8,"現世の裂け目を覗くことができる呪われた街","☆Town of Darkness 1","☆Ville d'Obscurité 1","Lv1☆암흑가","☆暗黑街1","☆闇黑街1","☆Town of Darkness Lv1","☆นครแห่งความมืดLv1","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2108,"☆闇黒街2",2102,20003,0,8,"現世の裂け目を覗くことができる呪われた街","☆Town of Darkness 2","☆Ville d'Obscurité 2","Lv2☆암흑가","☆暗黑街2","☆闇黑街2","☆Town of Darkness Lv2","☆นครแห่งความมืดLv2","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2109,"☆闇黒街3",2103,20004,0,8,"現世の裂け目を覗くことができる呪われた街","☆Town of Darkness 3","☆Ville d'Obscurité 3","Lv3☆암흑가","☆暗黑街3","☆闇黑街3","☆Town of Darkness Lv3","☆นครแห่งความมืดLv3","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2110,"★闇黒街1",2101,1061,0,8,"現世の裂け目を覗くことができる呪われた街","★Town of Darkness 1","★Ville d'Obscurité 1","Lv1★암흑가","★暗黑街1","★闇黑街1","★Town of Darkness Lv1","★นครแห่งความมืดLv1","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2111,"★闇黒街2",2102,1062,0,8,"現世の裂け目を覗くことができる呪われた街","★Town of Darkness 2","★Ville d'Obscurité 2","Lv2★암흑가","★暗黑街2","★闇黑街2","★Town of Darkness Lv2","★นครแห่งความมืดLv2","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2112,"★闇黒街3",2103,1063,0,8,"現世の裂け目を覗くことができる呪われた街","★Town of Darkness 3","★Ville d'Obscurité 3","Lv3★암흑가","★暗黑街3","★闇黑街3","★Town of Darkness Lv3","★นครแห่งความมืดLv3","Cursed town where one is able to look into world's huge crack","Ville maudite où on est capable d'examiner la fissure énorme de monde","현세의 갈라진 틈을 엿볼 수 있는 저주받은 마을","能够看到现世裂缝的诅咒之街","能夠看到現世裂縫的詛咒之街","Kota terkutuk di mana penduduknya dapat melihat celah dunia.","เมืองต้องสาปซึ่งมีรอยแยกที่สามารถมองไปยังโลกอื่นได้"
2201,"玉座1",2201,0,0,0,"城奥深くにある玉座","The Throne 1","Le Trône 1","Lv1옥좌","王座1","王座1","The Throne Lv1","บัลลังก์1","The throne is safely guarded inside the castle","Le trône est gardé sans risque à l'intérieur du château","성 깊은 곳에 있는 왕의 의자","城里深处的王座。","城裡深處的王座。","Singgasana di dalam kastil yang dijaga dengan aman.","บัลลังก์ที่อยู่ด้านในสุดของปราสาท"
2202,"玉座2",2202,0,0,0,"城奥深くにある玉座","The Throne 2","Le Trône 2","Lv2옥좌","王座2","王座2","The Throne Lv2","บัลลังก์2","The throne is safely guarded inside the castle","Le trône est gardé sans risque à l'intérieur du château","성 깊은 곳에 있는 왕의 의자","城里深处的王座。","城裡深處的王座。","Singgasana di dalam kastil yang dijaga dengan aman.","บัลลังก์ที่อยู่ด้านในสุดของปราสาท"
2203,"玉座3",2203,0,0,0,"城奥深くにある玉座","The Throne 3","Le Trône 3","Lv3옥좌","王座3","王座3","The Throne Lv3","บัลลังก์3","The throne is safely guarded inside the castle","Le trône est gardé sans risque à l'intérieur du château","성 깊은 곳에 있는 왕의 의자","城里深处的王座。","城裡深處的王座。","Singgasana di dalam kastil yang dijaga dengan aman.","บัลลังก์ที่อยู่ด้านในสุดของปราสาท"
2204,"玉座1",2201,50001,0,0,"城奥深くにある玉座","The Throne 1","Le Trône 1","Lv1옥좌","王座1","王座1","The Throne Lv1","บัลลังก์1","The throne is safely guarded inside the castle","Le trône est gardé sans risque à l'intérieur du château","성 깊은 곳에 있는 왕의 의자","城里深处的王座。","城裡深處的王座。","Singgasana di dalam kastil yang dijaga dengan aman.","บัลลังก์ที่อยู่ด้านในสุดของปราสาท"
