"id","u_type","u_value","b_type","b_value","event_no","caption","image","created_at","caption_kr"
665,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동3의 효과가 있습니다."
666,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동3의 효과가 있습니다."
667,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동3의 효과가 있습니다."
668,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동3의 효과가 있습니다."
669,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동3의 효과가 있습니다."
670,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동3의 효과가 있습니다."
671,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동3의 효과가 있습니다."
672,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동3의 효과가 있습니다."
673,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
674,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
675,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
676,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
677,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
678,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
679,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
680,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
681,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
682,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
683,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
684,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
685,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
686,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
687,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
688,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
689,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
690,4,4,4,4,0,"このカードは移動4として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동4의 효과가 있습니다."
691,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
692,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
693,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
694,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
695,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
696,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
697,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
698,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
699,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
700,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
701,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
702,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
703,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
704,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
705,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
706,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
707,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
708,4,5,4,5,0,"このカードは移動5として扱う","card_ev_140.swf","2010-06-24 05:44:30 UTC","이 카드는 이동5의 효과가 있습니다."
709,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
710,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
711,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
712,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
713,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
714,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
715,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
716,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
717,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
718,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
719,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
720,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
721,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
722,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
723,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
724,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
725,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
726,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
727,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
728,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
729,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
730,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
731,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
732,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
733,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
734,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
735,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
736,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
737,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
738,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
739,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
740,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
741,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
742,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
743,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
744,5,1,5,1,0,"このカードは特殊１として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수1의 효과가 있습니다."
745,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
746,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
747,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
748,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
749,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
750,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
751,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
752,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
753,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
754,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
755,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
756,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
757,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
758,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
759,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
760,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
761,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
762,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
763,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
764,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
765,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
766,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
767,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
768,5,2,5,2,0,"このカードは特殊2として扱う","card_ev_120.swf","2010-06-24 05:44:30 UTC","이 카드는 특수2의 효과가 있습니다."
