"id","name","price","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url"
1359,"노블헤어（흑）",255,24,"차분한 외모의 스트레이트 헤어스타일",1,117,1,215,2,"chara_id1067.png",9,0,0,2,
1360,"롱헤어（금）",255,24,"청순한 롱 헤어스타일",1,118,1,216,2,"chara_id1070.png",9,0,0,2,
1361,"롱헤어（적）",255,24,"청순한 롱 헤어스타일",1,119,1,218,2,"chara_id1076.png",9,0,0,2,
1362,"롱헤어（갈）",255,24,"청순한 롱 헤어스타일",1,120,1,219,2,"chara_id1078.png",9,0,0,2,
1363,"신년 드레스（녹）",255,24,"새해를 기념하여 만들어진 드레스",1,122,1,220,2,"chara_id2000.png",9,0,0,2,
1364,"신년 드레스（자）",255,24,"새해를 기념하여 만들어진 드레스",1,123,1,221,2,"chara_id2001.png",9,0,0,2,
1365,"미리안",2125,200,"외팔의 전 레지멘트. 로쏘와 함께 행동한다.",4,241,1,4,2,"chara_id241.png",10,0,0,2,
1366,"퀘스트 세트 A",425,,"퀘스트 세트　마녀의 묘약x2　시공의 모래시계x3　에락실x2",0,17,2,80,2,"item_set_b000.png",10,81,0,2,
1367,"퀘스트 세트 B",850,,"퀘스트 세트　마녀의 묘약x2　특제 버섯즙　요마의 나침반x2　시공의 모래시계x3　에락실x2　모란의 머리장식（청）(첫회 구입시만)",0,3,2,81,2,"item_set_b001.png",10,84,0,2,
1368,"듀얼 세트 A",425,,"듀얼 세트　마녀의 묘약　행운의 클로버x3　화이트 히스5x3",0,3,1,90,2,"item_set_a000.png",10,90,0,2,
1369,"듀얼 세트 B",850,,"듀얼 세트　특제 버섯즙　행운의 클로버x5　화이트 히스5x3　신비한 별똥별x3　모란의 머리장식（백）(첫회 구입시만)",0,4,5,91,2,"item_set_a001.png",10,149,0,2,
1370,"덱 세트 1",1275,,"Lv21의 덱과 아래의 카드를 입수할 수 있습니다　에바리스트Lv4　그룬왈드Lv4　아벨Lv4",5,114060,1,0,2,"item_deck_a000.png",10,101,1,2,"item_c_k000.swf"
1371,"덱 세트 2",4250,,"Lv21의 덱과 아래의 카드를 입수할 수 있습니다　제드Lv3　크레니히Lv3　레드그레이브Lv3　클로버 카드3x2　특수3x2 특수2ｘ6　특수1・방어1x6　방어3x2",5,114060,1,0,2,"item_deck_a001.png",10,105,2,2,"item_c_k000.swf"
1372,"덱 세트 3",8500,,"Lv31의 덱과 아래의 카드를 입수할 수 있습니다　　제드Lv5　크레니히Lv5　레드그레이브Lv5　클로버 카드4　클로버 카드3　이동3　특수3x4 특수2ｘ6　특수1・방어1x5",5,551060,1,0,2,"item_deck_a002.png",10,127,3,2,"item_c_k000.swf"
1373,"롱 실크 드레스（청）",255,,"슬릿이 깊게 파인 드레스",1,205,1,0,2,"chara_id2002.png",9,0,0,2,
1374,"롱 실크 드레스（흑）",255,,"슬릿이 깊게 파인 드레스",1,206,1,1,2,"chara_id2003.png",9,0,0,2,
1375,"실크 펌프스（청）",255,,"드레스에 어울리는 구두",1,208,1,2,2,"chara_id6000.png",9,0,0,2,
1376,"실크 펌프스（흑）",255,,"드레스에 어울리는 구두",1,209,1,3,2,"chara_id6001.png",9,0,0,2,
1377,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1378,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1379,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1380,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1381,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1382,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1383,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1384,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1385,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1386,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1387,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1388,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1389,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1390,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1391,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1392,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1393,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1394,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1395,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1396,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1397,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1398,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1399,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1400,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1401,"마녀의 묘약×１",120,12,"아바타의 행동력을 전부 회복합니다.수량1",0,3,1,0,2,"item_id003.png",0,0,0,3,
1402,"마녀의 묘약×10",960,96,"아바타의 행동력을 전부 회복합니다.수량10",0,3,10,1,2,"item_id003_.png",0,0,0,3,
1403,"행운의 클로버×１",64,6,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１",0,4,1,0,2,"item_id004.png",2,0,0,3,
1404,"행운의 클로버×１０",512,51,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１0",0,4,10,1,2,"item_id004_.png",2,0,0,3,
1405,"화이트 히스5",80,8,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１",0,7,1,10,2,"item_id007.png",2,0,0,3,
1406,"화이트 히스5×10",640,64,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１0",0,7,10,11,2,"item_id007_.png",2,0,0,3,
1407,"신비한 별똥별",120,12,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량1",0,8,1,1,2,"item_id008.png",2,0,0,3,
1408,"신비한 별똥별×10",960,96,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량10",0,8,10,2,2,"item_id008_.png",2,0,0,3,
1409,"시공의 모래시계×1",80,8,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１",0,12,1,0,2,"item_id012.png",1,0,0,3,
1410,"시공의 모래시계×10",640,64,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１0",0,12,10,1,2,"item_id012_.png",1,0,0,3,
1411,"에락실×1",40,4,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량1",0,17,1,10,2,"item_id013.png",5,0,0,3,
1412,"에락실×10",320,32,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량10",0,17,10,11,2,"item_id013_.png",5,0,0,3,
1413,"시공의 문",240,24,"퀘스트 달성도를 +10 올려줍니다. (퀘스트 전용)",0,22,1,10,2,"item_id022.png",1,0,0,3,
1414,"토벌의 증거ｘ1",960,96,"퀘스트 지역을 +1 늘립니다. (퀘스트 전용) 현재 진행중인 지역의 달성도는 최대치가 됩니다.",0,23,1,11,2,"item_id024.png",1,0,0,3,
1415,"요마의 나침반ｘ１",160,16,"해당 지역의 달성도가 최대치일때 보스 퀘스트를 획득할 수 있습니다. (퀘스트 전용)",0,24,1,12,2,"item_id023.png",1,0,0,3,
1416,"티켓*10",800,80,"레어카드 티켓수량10",0,9,10,0,2,"item_id009_10.png",9,0,0,3,
1417,"티켓*30",2400,240,"레어카드 티켓수량30+4+저승의 인장1",0,9,34,0,2,"item_id009_30.png",9,78,0,3,
1418,"티켓*50",4000,400,"레어카드 티켓수량50+8+저승의 인장2",0,9,58,1,2,"item_id009_50.png",9,79,0,3,
1419,"기억의 조각x1",160,16,"생전의 기억이 담겨져 있는 기억의 조각.수량1",4,10006,1,0,2,"chara_id10006.png",10,0,0,3,
1420,"기억의 조각x12",1600,160,"생전의 기억이 담겨져 있는 기억의 조각.수량12",4,10006,12,1,2,"chara_id10006_12.png",10,0,0,3,
1421,"시간의 조각x1",200,20,"시간을 거슬러 올라가기 위한시간의 조각수량1",4,10007,1,2,2,"chara_id10007.png",10,0,0,3,
1422,"시간의 조각x12",2000,200,"시간을 거슬러 올라가기 위한시간의 조각수량12",4,10007,12,3,2,"chara_id10007_12.png",10,0,0,3,
1423,"영혼의 조각x1",240,24,"잃어버린 영혼의 조각수량1",4,10008,1,4,2,"chara_id10008.png",10,0,0,3,
1424,"영혼의 조각x12",2400,240,"잃어버린 영혼의 조각수량12",4,10008,12,5,2,"chara_id10008_12.png",10,0,0,3,
1425,"개척자의 팔찌I",240,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",0,9,1,3,2,"item_id013.png",10,0,0,3,
1426,"개척자의 팔찌II",400,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",0,9,1,4,2,"item_id013.png",10,0,0,3,
1427,"개척자의 팔찌III",560,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",0,9,1,5,2,"item_id013.png",10,0,0,3,
1428,"신비한 티아라 I",240,24,"퀘스트 탐색 시간을 30% 단축. (유효기간30일)",1,57,1,100,2,"chara_id1003.png",9,0,0,3,
1429,"신비한 티아라 II",400,40,"퀘스트 탐색 시간을 50% 단축. (유효기간30일)",1,58,1,101,2,"chara_id1004.png",9,0,0,3,
1430,"신비한 티아라 III",560,56,"퀘스트 탐색 시간을 75% 단축. (유효기간30일)",1,59,1,102,2,"chara_id1005.png",9,0,0,3,
1431,"심부름꾼 악령의 요정 I",240,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",1,60,1,103,2,"chara_id1006.png",9,0,0,3,
1432,"심부름꾼 악령의 요정 II",400,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",1,61,1,104,2,"chara_id1007.png",9,0,0,3,
1433,"심부름꾼 악령의 요정 III",560,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",1,62,1,105,2,"chara_id1008.png",9,0,0,3,
1434,"마녀의 귀걸이 I",240,24,"AP 회복 시간을 10분 단축. (유효기간30일)",1,63,1,106,2,"chara_id1009.png",9,0,0,3,
1435,"마녀의 귀걸이 II",400,40,"AP 회복 시간을 15분 단축. (유효기간30일)",1,64,1,107,2,"chara_id1010.png",9,0,0,3,
1436,"마녀의 귀걸이 III",560,56,"AP 회복 시간을 20분 단축. (유효기간30일)",1,65,1,108,2,"chara_id1011.png",9,0,0,3,
1437,"행운의 완드 I",240,24,"획득 GEM을 50% 증가 (유효기간30일)",1,66,1,109,2,"chara_id1012.png",9,0,0,3,
1438,"행운의 완드 II",400,40,"획득 GEM을 100% 증가 (유효기간30일)",1,67,1,110,2,"chara_id1013.png",9,0,0,3,
1439,"행운의 완드 III",560,56,"획득 GEM을 200% 증가 (유효기간30일)",1,68,1,111,2,"chara_id1014.png",9,0,0,3,
1440,"외눈안대（백）",160,16,"부상치료에도 사용할 수 있는 외눈안대",1,79,1,200,2,"chara_id1015.png",9,0,0,3,
1441,"버섯머리（갈）",240,24,"차분한 분위기의 헤어스타일",1,72,1,201,2,"chara_id1021.png",9,0,0,3,
1442,"버섯머리（백）",240,24,"차분한 분위기의 헤어스타일",1,73,1,202,2,"chara_id1023.png",9,0,0,3,
1443,"트윈테일 드릴（금）",240,24,"귀티나는 헤어스타일",1,75,1,203,2,"chara_id1030.png",9,0,0,3,
1444,"트윈테일 드릴（갈）",240,24,"귀티나는 헤어스타일",1,76,1,204,2,"chara_id1031.png",9,0,0,3,
1445,"긴생머리（금）",240,24,"어른스러운 인상을 주는 헤어스타일",1,89,1,205,2,"chara_id1040.png",9,0,0,3,
1446,"긴생머리（백）",240,24,"어른스러운 인상을 주는 헤어스타일",1,90,1,206,2,"chara_id1043.png",9,0,0,3,
1447,"긴생머리（흑）",240,24,"어른스러운 인상을 주는 헤어스타일",1,91,1,207,2,"chara_id1047.png",9,0,0,3,
1448,"안경（청）",160,16,"시력을 향상시키는 표준적인 안경",1,92,1,208,2,"chara_id1017.png",9,0,0,3,
1449,"안경（적）",160,16,"시력을 향상시키는 표준적인 안경",1,93,1,209,2,"chara_id1018.png",9,0,0,3,
1450,"신비의 옷장",400,40,"보유할 수 있는 아바타 의상 수를 +5 늘립니다.",0,37,1,30,2,"item_id037.png",9,0,0,3,
1451,"캐쥬얼 단발머리（금）",240,24,"부드러운 분위기를 주는 헤어스타일",1,103,1,210,2,"chara_id1050.png",9,0,0,3,
1452,"캐쥬얼 단발머리（청）",240,24,"부드러운 분위기를 주는 헤어스타일",1,104,1,211,2,"chara_id1052.png",9,0,0,3,
1453,"캐쥬얼 단발머리（적）",240,24,"부드러운 분위기를 주는 헤어스타일",1,105,1,212,2,"chara_id1056.png",9,0,0,3,
1454,"푸른 정화의 화염",1200,120,"아바타의 전적을 초기화합니다.",0,40,1,32,2,"item_id040.png",9,0,0,3,
1455,"붉은 정화의 화염",1200,120,"아바타의 BP를 1500으로 초기화합니다.",0,41,1,33,2,"item_id041.png",9,0,0,3,
1456,"마녀의 옷장",640,64,"보유할 수 있는 아바타 의상 수를 +10 늘립니다.",0,42,1,31,2,"item_id042.png",9,0,0,3,
1457,"노블헤어（청）",240,24,"차분한 외모의 스트레이트 헤어스타일",1,115,1,213,2,"chara_id1062.png",9,0,0,3,
1458,"노블헤어（도）",240,24,"차분한 외모의 스트레이트 헤어스타일",1,116,1,214,2,"chara_id1063.png",9,0,0,3,
1459,"노블헤어（흑）",240,24,"차분한 외모의 스트레이트 헤어스타일",1,117,1,215,2,"chara_id1067.png",9,0,0,3,
1460,"롱헤어（금）",240,24,"청순한 롱 헤어스타일",1,118,1,216,2,"chara_id1070.png",9,0,0,3,
1461,"롱헤어（적）",240,24,"청순한 롱 헤어스타일",1,119,1,218,2,"chara_id1076.png",9,0,0,3,
1462,"롱헤어（갈）",240,24,"청순한 롱 헤어스타일",1,120,1,219,2,"chara_id1078.png",9,0,0,3,
1463,"신년 드레스（녹）",240,24,"새해를 기념하여 만들어진 드레스",1,122,1,220,2,"chara_id2000.png",9,0,0,3,
1464,"신년 드레스（자）",240,24,"새해를 기념하여 만들어진 드레스",1,123,1,221,2,"chara_id2001.png",9,0,0,3,
1465,"미리안",2000,200,"외팔의 전 레지멘트. 로쏘와 함께 행동한다.",4,241,1,4,2,"chara_id241.png",10,0,0,3,
1466,"퀘스트 세트 A",400,,"퀘스트 세트　마녀의 묘약x2　시공의 모래시계x3　에락실x2",0,17,2,80,2,"item_set_b000.png",10,81,0,3,
1467,"퀘스트 세트 B",800,,"퀘스트 세트　마녀의 묘약x2　특제 버섯즙　요마의 나침반x2　시공의 모래시계x3　에락실x2　모란의 머리장식（청）(첫회 구입시만)",0,3,2,81,2,"item_set_b001.png",10,84,0,3,
1468,"듀얼 세트 A",400,,"듀얼 세트　마녀의 묘약　행운의 클로버x3　화이트 히스5x3",0,3,1,90,2,"item_set_a000.png",10,90,0,3,
1469,"듀얼 세트 B",800,,"듀얼 세트　특제 버섯즙　행운의 클로버x5　화이트 히스5x3　신비한 별똥별x3　모란의 머리장식（백）(첫회 구입시만)",0,4,5,91,2,"item_set_a001.png",10,149,0,3,
1470,"덱 세트 1",1200,,"Lv21의 덱과 아래의 카드를 입수할 수 있습니다　에바리스트Lv4　그룬왈드Lv4　아벨Lv4",5,114060,1,0,2,"item_deck_a000.png",10,101,1,3,"item_c_k000.swf"
1471,"덱 세트 2",4000,,"Lv21의 덱과 아래의 카드를 입수할 수 있습니다　제드Lv3　크레니히Lv3　레드그레이브Lv3　클로버 카드3x2　특수3x2 특수2ｘ6　특수1・방어1x6　방어3x2",5,114060,1,0,2,"item_deck_a001.png",10,105,2,3,"item_c_k000.swf"
1472,"덱 세트 3",8000,,"Lv31의 덱과 아래의 카드를 입수할 수 있습니다　　제드Lv5　크레니히Lv5　레드그레이브Lv5　클로버 카드4　클로버 카드3　이동3　특수3x4 특수2ｘ6　특수1・방어1x5",5,551060,1,0,2,"item_deck_a002.png",10,127,3,3,"item_c_k000.swf"
1473,"롱 실크 드레스（청）",240,,"슬릿이 깊게 파인 드레스",1,205,1,0,2,"chara_id2002.png",9,0,0,3,
1474,"롱 실크 드레스（흑）",240,,"슬릿이 깊게 파인 드레스",1,206,1,1,2,"chara_id2003.png",9,0,0,3,
1475,"실크 펌프스（청）",240,,"드레스에 어울리는 구두",1,208,1,2,2,"chara_id6000.png",9,0,0,3,
1476,"실크 펌프스（흑）",240,,"드레스에 어울리는 구두",1,209,1,3,2,"chara_id6001.png",9,0,0,3,
1477,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1478,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1479,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1480,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1481,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1482,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1483,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1484,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1485,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1486,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1487,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1488,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1489,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1490,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1491,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1492,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1493,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1494,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1495,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1496,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1497,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1498,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1499,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1500,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1501,"마녀의 묘약×１",105,12,"아바타의 행동력을 전부 회복합니다.수량1",0,3,1,0,2,"item_id003.png",0,0,0,4,
1502,"마녀의 묘약×10",840,96,"아바타의 행동력을 전부 회복합니다.수량10",0,3,10,1,2,"item_id003_.png",0,0,0,4,
1503,"행운의 클로버×１",56,6,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１",0,4,1,0,2,"item_id004.png",2,0,0,4,
1504,"행운의 클로버×１０",448,51,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１0",0,4,10,1,2,"item_id004_.png",2,0,0,4,
1505,"화이트 히스5",70,8,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１",0,7,1,10,2,"item_id007.png",2,0,0,4,
1506,"화이트 히스5×10",560,64,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１0",0,7,10,11,2,"item_id007_.png",2,0,0,4,
1507,"신비한 별똥별",105,12,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량1",0,8,1,1,2,"item_id008.png",2,0,0,4,
1508,"신비한 별똥별×10",840,96,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량10",0,8,10,2,2,"item_id008_.png",2,0,0,4,
1509,"시공의 모래시계×1",70,8,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１",0,12,1,0,2,"item_id012.png",1,0,0,4,
1510,"시공의 모래시계×10",560,64,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１0",0,12,10,1,2,"item_id012_.png",1,0,0,4,
1511,"에락실×1",35,4,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량1",0,17,1,10,2,"item_id013.png",5,0,0,4,
1512,"에락실×10",280,32,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량10",0,17,10,11,2,"item_id013_.png",5,0,0,4,
1513,"시공의 문",210,24,"퀘스트 달성도를 +10 올려줍니다. (퀘스트 전용)",0,22,1,10,2,"item_id022.png",1,0,0,4,
1514,"토벌의 증거ｘ1",840,96,"퀘스트 지역을 +1 늘립니다. (퀘스트 전용) 현재 진행중인 지역의 달성도는 최대치가 됩니다.",0,23,1,11,2,"item_id024.png",1,0,0,4,
1515,"요마의 나침반ｘ１",140,16,"해당 지역의 달성도가 최대치일때 보스 퀘스트를 획득할 수 있습니다. (퀘스트 전용)",0,24,1,12,2,"item_id023.png",1,0,0,4,
1516,"티켓*10",700,80,"레어카드 티켓수량10",0,9,10,0,2,"item_id009_10.png",9,0,0,4,
1517,"티켓*30",2100,240,"레어카드 티켓수량30+4+저승의 인장1",0,9,34,0,2,"item_id009_30.png",9,78,0,4,
1518,"티켓*50",3500,400,"레어카드 티켓수량50+8+저승의 인장2",0,9,58,1,2,"item_id009_50.png",9,79,0,4,
1519,"기억의 조각x1",140,16,"생전의 기억이 담겨져 있는 기억의 조각.수량1",4,10006,1,0,2,"chara_id10006.png",10,0,0,4,
1520,"기억의 조각x12",1400,160,"생전의 기억이 담겨져 있는 기억의 조각.수량12",4,10006,12,1,2,"chara_id10006_12.png",10,0,0,4,
1521,"시간의 조각x1",175,20,"시간을 거슬러 올라가기 위한시간의 조각수량1",4,10007,1,2,2,"chara_id10007.png",10,0,0,4,
1522,"시간의 조각x12",1750,200,"시간을 거슬러 올라가기 위한시간의 조각수량12",4,10007,12,3,2,"chara_id10007_12.png",10,0,0,4,
1523,"영혼의 조각x1",210,24,"잃어버린 영혼의 조각수량1",4,10008,1,4,2,"chara_id10008.png",10,0,0,4,
1524,"영혼의 조각x12",2100,240,"잃어버린 영혼의 조각수량12",4,10008,12,5,2,"chara_id10008_12.png",10,0,0,4,
1525,"개척자의 팔찌I",210,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",0,9,1,3,2,"item_id013.png",10,0,0,4,
1526,"개척자의 팔찌II",350,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",0,9,1,4,2,"item_id013.png",10,0,0,4,
1527,"개척자의 팔찌III",490,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",0,9,1,5,2,"item_id013.png",10,0,0,4,
1528,"신비한 티아라 I",210,24,"퀘스트 탐색 시간을 30% 단축. (유효기간30일)",1,57,1,100,2,"chara_id1003.png",9,0,0,4,
1529,"신비한 티아라 II",350,40,"퀘스트 탐색 시간을 50% 단축. (유효기간30일)",1,58,1,101,2,"chara_id1004.png",9,0,0,4,
1530,"신비한 티아라 III",490,56,"퀘스트 탐색 시간을 75% 단축. (유효기간30일)",1,59,1,102,2,"chara_id1005.png",9,0,0,4,
1531,"심부름꾼 악령의 요정 I",210,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",1,60,1,103,2,"chara_id1006.png",9,0,0,4,
1532,"심부름꾼 악령의 요정 II",350,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",1,61,1,104,2,"chara_id1007.png",9,0,0,4,
1533,"심부름꾼 악령의 요정 III",490,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",1,62,1,105,2,"chara_id1008.png",9,0,0,4,
1534,"마녀의 귀걸이 I",210,24,"AP 회복 시간을 10분 단축. (유효기간30일)",1,63,1,106,2,"chara_id1009.png",9,0,0,4,
1535,"마녀의 귀걸이 II",350,40,"AP 회복 시간을 15분 단축. (유효기간30일)",1,64,1,107,2,"chara_id1010.png",9,0,0,4,
1536,"마녀의 귀걸이 III",490,56,"AP 회복 시간을 20분 단축. (유효기간30일)",1,65,1,108,2,"chara_id1011.png",9,0,0,4,
1537,"행운의 완드 I",210,24,"획득 GEM을 50% 증가 (유효기간30일)",1,66,1,109,2,"chara_id1012.png",9,0,0,4,
1538,"행운의 완드 II",350,40,"획득 GEM을 100% 증가 (유효기간30일)",1,67,1,110,2,"chara_id1013.png",9,0,0,4,
1539,"행운의 완드 III",490,56,"획득 GEM을 200% 증가 (유효기간30일)",1,68,1,111,2,"chara_id1014.png",9,0,0,4,
1540,"외눈안대（백）",140,16,"부상치료에도 사용할 수 있는 외눈안대",1,79,1,200,2,"chara_id1015.png",9,0,0,4,
1541,"버섯머리（갈）",210,24,"차분한 분위기의 헤어스타일",1,72,1,201,2,"chara_id1021.png",9,0,0,4,
1542,"버섯머리（백）",210,24,"차분한 분위기의 헤어스타일",1,73,1,202,2,"chara_id1023.png",9,0,0,4,
1543,"트윈테일 드릴（금）",210,24,"귀티나는 헤어스타일",1,75,1,203,2,"chara_id1030.png",9,0,0,4,
1544,"트윈테일 드릴（갈）",210,24,"귀티나는 헤어스타일",1,76,1,204,2,"chara_id1031.png",9,0,0,4,
1545,"긴생머리（금）",210,24,"어른스러운 인상을 주는 헤어스타일",1,89,1,205,2,"chara_id1040.png",9,0,0,4,
1546,"긴생머리（백）",210,24,"어른스러운 인상을 주는 헤어스타일",1,90,1,206,2,"chara_id1043.png",9,0,0,4,
1547,"긴생머리（흑）",210,24,"어른스러운 인상을 주는 헤어스타일",1,91,1,207,2,"chara_id1047.png",9,0,0,4,
1548,"안경（청）",140,16,"시력을 향상시키는 표준적인 안경",1,92,1,208,2,"chara_id1017.png",9,0,0,4,
1549,"안경（적）",140,16,"시력을 향상시키는 표준적인 안경",1,93,1,209,2,"chara_id1018.png",9,0,0,4,
1550,"신비의 옷장",350,40,"보유할 수 있는 아바타 의상 수를 +5 늘립니다.",0,37,1,30,2,"item_id037.png",9,0,0,4,
1551,"캐쥬얼 단발머리（금）",210,24,"부드러운 분위기를 주는 헤어스타일",1,103,1,210,2,"chara_id1050.png",9,0,0,4,
1552,"캐쥬얼 단발머리（청）",210,24,"부드러운 분위기를 주는 헤어스타일",1,104,1,211,2,"chara_id1052.png",9,0,0,4,
1553,"캐쥬얼 단발머리（적）",210,24,"부드러운 분위기를 주는 헤어스타일",1,105,1,212,2,"chara_id1056.png",9,0,0,4,
1554,"푸른 정화의 화염",1050,120,"아바타의 전적을 초기화합니다.",0,40,1,32,2,"item_id040.png",9,0,0,4,
1555,"붉은 정화의 화염",1050,120,"아바타의 BP를 1500으로 초기화합니다.",0,41,1,33,2,"item_id041.png",9,0,0,4,
1556,"마녀의 옷장",560,64,"보유할 수 있는 아바타 의상 수를 +10 늘립니다.",0,42,1,31,2,"item_id042.png",9,0,0,4,
