"id","u_type","u_value","b_type","b_value","event_no","caption","image","created_at"
986,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
987,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
988,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
989,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
990,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
991,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
992,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
993,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
994,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
995,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
996,6,1,0,1,8,"Recover 3 HP.","card_ev_502.swf","2010-06-24 05:44:31 UTC"
997,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
998,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
999,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1000,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1001,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1002,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1003,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1004,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1005,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1006,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1007,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1008,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1009,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1010,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1011,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1012,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1013,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1014,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1015,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1016,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1017,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1018,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1019,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1020,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1021,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1022,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1023,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1024,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1025,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1026,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1027,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1028,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1029,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1030,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1031,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1032,6,1,0,1,9,"Recover from all abnormal status effects.","card_ev_520.swf","2010-06-24 05:44:31 UTC"
1033,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1034,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1035,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1036,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1037,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1038,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1039,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1040,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1041,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1042,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1043,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1044,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1045,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1046,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1047,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1048,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1049,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1050,6,1,0,1,10,"Take initiative without fail.","card_ev_700.swf","2010-06-24 05:44:31 UTC"
1051,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1052,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1053,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1054,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1055,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1056,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1057,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1058,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1059,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1060,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1061,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1062,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1063,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1064,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1065,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1066,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1067,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1068,6,1,0,1,11,"When you play this card, destroy 1 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1069,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1070,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1071,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1072,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1073,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1074,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1075,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1076,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1077,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1078,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1079,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1080,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1081,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1082,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1083,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1084,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1085,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1086,6,2,0,1,12,"When you play this card, destroy 2 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1087,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1088,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1089,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1090,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1091,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1092,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1093,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1094,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1095,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1096,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1097,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1098,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1099,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1100,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1101,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1102,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1103,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1104,6,3,0,1,13,"When you play this card, destroy 3 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1105,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1106,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:30 UTC"
1107,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1108,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1109,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1110,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1111,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1112,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1113,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1114,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1115,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1116,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1117,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1118,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1119,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1120,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1121,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1122,6,4,0,1,14,"When you play this card, destroy 4 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1123,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1124,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1125,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1126,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1127,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1128,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1129,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1130,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1131,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1132,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1133,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1134,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1135,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1136,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1137,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1138,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1139,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1140,6,5,0,1,15,"When you play this card, destroy 5 of your opponent's cards.","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1141,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1142,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1143,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1144,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1145,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1146,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1147,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1148,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1149,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1150,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1151,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1152,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1153,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1154,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1155,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1156,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1157,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1158,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1159,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1160,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1161,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1162,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1163,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1164,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1165,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1166,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1167,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1168,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1169,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1170,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1171,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1172,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1173,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1174,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1175,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1176,1,3,2,1,0,"This card can be used as either a Sword 3 or a Gun 1.","card_ev_150.swf","2010-06-24 05:44:31 UTC"
