"id","name","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url","usd"
821,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
822,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
823,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
824,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
825,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
826,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
827,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
828,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
829,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
830,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
831,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
832,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
833,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
834,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
835,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
836,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
837,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
838,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
839,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
840,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
841,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
842,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
843,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
844,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
845,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
846,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
847,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
848,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
849,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
850,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
851,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
852,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
853,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
854,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
855,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
856,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
857,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
858,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
859,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
860,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
861,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
862,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
863,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
864,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
865,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
866,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
867,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
868,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
869,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
870,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
871,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
872,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
873,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
874,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
875,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
876,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
877,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
878,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
879,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
880,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
881,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
882,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
883,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
884,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
885,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
886,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
887,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
888,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
889,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
890,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
891,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
892,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
893,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
894,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
895,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
896,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
897,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
898,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
899,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
900,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
901,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
902,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
903,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
904,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
905,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
906,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
907,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
908,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
909,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
910,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
911,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
912,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
913,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
914,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
915,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
916,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
917,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
918,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
919,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
920,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
921,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
922,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
923,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
924,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
925,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
926,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
927,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
928,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
929,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
930,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
931,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
932,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
933,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
934,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
935,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
936,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
937,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
938,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
939,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
940,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
941,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
942,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
943,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
944,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
945,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
946,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
947,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
948,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
949,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
950,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
951,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
952,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
953,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
954,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
955,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
956,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
957,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
958,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
959,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
960,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
961,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
962,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
963,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
964,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
965,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
966,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
967,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
968,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
969,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
970,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
971,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
972,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
973,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
974,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
975,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
976,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
977,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
978,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
979,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
980,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
981,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
982,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
983,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
984,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
985,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
986,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
987,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
988,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
989,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
990,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
991,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
992,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
993,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
994,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
995,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
996,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
997,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
998,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
999,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1000,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1001,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1002,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1003,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1004,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1005,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1006,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1007,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1008,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1009,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1010,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1011,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1012,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1013,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1014,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1015,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1016,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1017,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1018,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1019,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1020,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1021,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1022,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1023,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1024,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1025,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1026,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1027,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1028,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1029,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1030,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1031,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1032,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1033,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1034,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1035,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1036,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1037,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1038,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1039,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1040,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1041,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1042,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1043,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1044,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1045,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1046,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1047,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1048,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1049,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1050,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1051,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1052,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1053,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1054,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1055,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1056,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1057,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1058,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1059,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1060,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1061,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1062,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1063,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1064,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1065,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1066,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1067,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1068,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1069,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1070,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1071,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1072,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1073,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1074,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1075,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1076,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1077,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1078,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1079,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1080,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1081,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1082,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1083,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1084,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1085,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1086,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1087,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1088,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1089,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1090,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1091,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1092,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1093,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1094,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1095,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1096,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1097,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1098,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1099,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1100,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1101,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1102,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1103,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1104,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1105,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1106,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1107,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1108,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1109,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1110,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1111,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1112,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1113,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1114,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1115,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1116,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1117,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1118,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1119,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1120,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1121,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1122,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1123,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1124,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1125,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1126,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1127,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1128,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1129,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1130,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1131,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1132,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1133,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1134,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1135,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1136,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1137,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1138,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1139,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1140,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
